condition	reaction_id	flux	reduced_cost
bulk_max_n2	rxnVLCFA4	0.001822907441162224	0.0
bulk_max_n2	rxnVLCFA5	0.001822907441162224	0.0
bulk_max_n2	rxnVLCFA6	0.0018229074411622243	0.0
bulk_max_n2	rxnVLCFA7	-0.001822907441162224	-0.0
bulk_max_n2	rxnVLCFA8	0.001822907441162224	0.0
bulk_max_n2	rxnVLCFA9	0.001822907441162224	0.0
bulk_max_n2	rxnVLCFA10	0.0018229074411622239	0.0
bulk_max_n2	rxnVLCFA11	-0.0018229074411622239	-0.0
bulk_max_n2	rxnVLCFA12	0.0018229074411622239	0.0
bulk_max_n2	rxnVLCFA13	0.0018229074411622236	0.0
bulk_max_n2	rxnVLCFA14	0.0018229074411622239	0.0
bulk_max_n2	rxnVLCFA15	-0.0018229074411622239	-0.0
bulk_max_n2	rxnVLCFA16	0.0018229074411622239	0.0
bulk_max_n2	rxnVLCFA17	0.0018229074411622236	0.0
bulk_max_n2	rxnVLCFA18	0.0018229074411622239	0.0
bulk_max_n2	rxnVLCFA19	-0.0018229074411622239	-0.0
bulk_max_n2	rxnVLCFA20	0.0018229074411622239	0.0
bulk_max_n2	rxnVLCFA21	0.0018229074411622236	0.0
bulk_max_n2	rxnVLCFA22	0.0018229074411622239	0.0
bulk_max_n2	rxnVLCFA23	-0.0018229074411622239	-0.0
bulk_max_n2	rxnVLCFA24	0.0018229074411622239	0.0
bulk_max_n2	rxnVLCFA25	0.0018229074411622236	0.0
bulk_max_n2	rxnVLCFA26	0.0018229074411622239	0.0
bulk_max_n2	rxnVLCFA27	-0.0018229074411622239	-0.0
bulk_max_n2	rxnVLCFA28	0.0018229074411622239	0.0
bulk_max_n2	rxnVLCFA29	0.0018229074411622236	0.0
bulk_max_n2	rxnVLCFA30	0.0018229074411622239	0.0
bulk_max_n2	rxnVLCFA31	0.0018229074411622239	0.0
bulk_max_n2	rxnVLCFA32	0.0018229074411622239	0.0
bulk_max_n2	rxnVLCFA33	0.0018229074411622236	0.0
bulk_max_n2	rxnVLCFA34	0.0018229074411622239	0.0
bulk_max_n2	rxnVLCFA35	-0.0018229074411622239	-0.0
bulk_max_n2	rxnVLCFA36	0.0018229074411622239	0.0
bulk_max_n2	rxnVLCFA37	0.0018229074411622236	0.0
bulk_max_n2	rxnVLCFA38	0.0018229074411622239	0.0
bulk_max_n2	rxnVLCFA39	-0.0018229074411622239	-0.0
bulk_max_n2	rxnVLCFA40	0.0018229074411622239	0.0
bulk_max_n2	rxnVLCFA41	0.0018229074411622236	0.0
bulk_max_n2	rxnVLCFA42	0.0018229074411622239	0.0
bulk_max_n2	rxnVLCFA43	-0.0018229074411622239	-0.0
bulk_max_n2	rxnVLCFA44	0.0018229074411622239	0.0
bulk_max_n2	rxnVLCFA45	0.0018229074411622236	0.0
bulk_max_n2	rxnVLCFA46	0.0018229074411622239	0.0
bulk_max_n2	rxnVLCFA47	-0.0018229074411622239	-0.0
bulk_max_n2	rxnVLCFA48	0.0018229074411622239	0.0
bulk_max_n2	rxnVLCFA49	0.0018229074411622236	0.0
bulk_max_n2	rxnVLCFA50	0.0018229074411622239	0.0
bulk_max_n2	rxnVLCFA51	-0.0018229074411622239	-0.0
bulk_max_n2	rxn00612	0.0	0.0
bulk_max_n2	rxnPG1	4.379234663560046e-05	0.0
bulk_max_n2	rxnPG2	4.379234663560046e-05	0.0
bulk_max_n2	rxnPG3	4.3792346635600456e-05	0.0
bulk_max_n2	rxnPG4	1.8620550259881224e-05	0.0
bulk_max_n2	rxnPG5	1.862055025988122e-05	0.0
bulk_max_n2	rxnPG6	1.8620550259881224e-05	0.0
bulk_max_n2	rxnPG7	0.00039686628815046226	0.0
bulk_max_n2	rxnPG8	0.0003968662881504622	0.0
bulk_max_n2	rxnPG9	0.00020949022513037447	0.0
bulk_max_n2	rxnPG10	6.517192590958426e-05	0.0
bulk_max_n2	rxnPG11	6.517192590958425e-05	0.0
bulk_max_n2	rxnPG12	6.517192590958426e-05	0.0
bulk_max_n2	rxnPG13	0.040793413008142175	0.0
bulk_max_n2	rxnPG14	0.04079341300814218	0.0
bulk_max_n2	rxnPG15	0.0012828741191853088	0.0
bulk_max_n2	rxnPG16	0.0012585413826887801	0.0
bulk_max_n2	rxnPG17	0.00018620550259881223	0.0
bulk_max_n2	rxnPG18	0.00018620550259881223	0.0
bulk_max_n2	rxnPG19	0.005027797144582197	0.0
bulk_max_n2	rxnPG20	0.004818871234663728	0.0
bulk_max_n2	rxnPG21	0.001280162830366834	0.0
bulk_max_n2	rxnPG22	0.0012801628303668342	0.0
bulk_max_n2	rxnPG23	0.00016807768579870307	0.0
bulk_max_n2	rxnPG24	7.913733860449519e-05	0.0
bulk_max_n2	rxnPG25	7.913733860449518e-05	0.0
bulk_max_n2	rxnPG26	7.913733860449519e-05	0.0
bulk_max_n2	rxnPG27	5.120651321467337e-05	0.0
bulk_max_n2	rxnPG28	5.1206513214673366e-05	0.0
bulk_max_n2	rxnPG34	0.00012103357668922794	0.0
bulk_max_n2	rxnPG35	0.03439212327742208	0.0
bulk_max_n2	rxnPG36	0.03415466933161113	0.0
bulk_max_n2	rxnPG37	0.003021184279665728	0.0
bulk_max_n2	rxnPG38	0.0030211842796657278	0.0
bulk_max_n2	rxnPG39	0.0003537904549377432	0.0
bulk_max_n2	rxnPG40	1.3965412694910917e-05	0.0
bulk_max_n2	rxnPG	3.272333858638278e-05	0.0
bulk_max_n2	rxnCL1	2.765607412664056e-06	0.0
bulk_max_n2	rxnCL2	9.679625944324195e-06	0.0
bulk_max_n2	rxnCL3	1.2445233356988249e-05	0.0
bulk_max_n2	rxnCL4	0.00017215906143833745	0.0
bulk_max_n2	rxnCL5	1.1753831503822238e-05	0.0
bulk_max_n2	rxnCL6	7.605420384826153e-06	0.0
bulk_max_n2	rxnCL7	7.605420384826153e-06	0.0
