current_id,name,reaction_string,subsystem,lower_bound,upper_bound,suggested_new_id
rxnVLCFA43,3-oxo-C24-ACP dehydrogenase VLCFA,cpd00006[c0] + cpdVLCFA10[c0] <=> cpd00005[c0] + cpd00067[c0] + cpdVLCFA9[c0],,-1000.0,1000.0,
rxnVLCFA44,(R)-3-hydroxy-C24-ACP dehydratase VLCFA,cpdVLCFA10[c0] <=> cpd00001[c0] + cpdVLCFA11[c0],,-1000.0,1000.0,
rxnVLCFA45,trans-C24-2-enoyl-ACP reductase VLCFA,cpd00004[c0] + cpd00067[c0] + cpdVLCFA11[c0] --> cpd00003[c0] + cpdVLCFA12[c0],,0.0,1000.0,
rxnVLCFA46,3-oxo-C26-ACP synthase VLCFA,cpd00067[c0] + cpd11492[c0] + cpdVLCFA12[c0] --> cpd00011[c0] + cpd11493[c0] + cpdVLCFA13[c0],,0.0,1000.0,
rxnVLCFA47,3-oxo-C26-ACP dehydrogenase VLCFA,cpd00006[c0] + cpdVLCFA14[c0] <=> cpd00005[c0] + cpd00067[c0] + cpdVLCFA13[c0],,-1000.0,1000.0,
rxnVLCFA48,(R)-3-hydroxy-C26-ACP dehydratase VLCFA,cpdVLCFA14[c0] <=> cpd00001[c0] + cpdVLCFA15[c0],,-1000.0,1000.0,
rxnVLCFA49,trans-C26-2-enoyl-ACP reductase VLCFA,cpd00004[c0] + cpd00067[c0] + cpdVLCFA15[c0] --> cpd00003[c0] + cpdVLCFA16[c0],,0.0,1000.0,
rxnVLCFA50,3-oxo-C28-ACP synthase VLCFA,cpd00067[c0] + cpd11492[c0] + cpdVLCFA16[c0] --> cpd00011[c0] + cpd11493[c0] + cpdVLCFA17[c0],,0.0,1000.0,
rxnVLCFA51,3-oxo-C28-ACP dehydrogenase VLCFA,cpd00006[c0] + cpdVLCFA[c0] <=> cpd00005[c0] + cpd00067[c0] + cpdVLCFA17[c0],,-1000.0,1000.0,
rxn00612,Glycerol-3-phosphate dehydrogenase (NADP),cpd00006[c0] + cpd00080[c0] <=> cpd00005[c0] + cpd00067[c0] + cpd00095[c0],,-1000.0,1000.0,
rxnPG1,C16:1-SN-glycerol-3-phosphate acetyltransferase reaction 1,cpd00009[c0] + cpdUS12[c0] <=> cpd11493[c0] + cpdPG1[c0],,-1000.0,1000.0,
rxnPG2,C16:1-SN-glycerol-3-phosphate acetyltransferase reaction 2,cpd00080[c0] + cpdPG1[c0] --> cpd00009[c0] + cpdPG2[c0],,0.0,1000.0,
rxnPG3,C16:0-SN-glycerol-3-phosphate acetyltransferase (C16:1),cpd11476[c0] + cpdPG2[c0] --> cpd11493[c0] + cpdPG3[c0],,0.0,1000.0,
rxnPG4,Phosphatidate cytidylyltransferase (C32:1),cpd00052[c0] + cpd00067[c0] + cpdPG3[c0] <=> cpd00012[c0] + cpdPG4[c0],,-1000.0,1000.0,
rxnPG5,Phosphatidylglycerol synthase (C32:1),cpd00080[c0] + cpdPG4[c0] <=> cpd00046[c0] + cpd00067[c0] + cpdPG5[c0],,-1000.0,1000.0,
rxnPG6,Phosphatidylglycerol phosphatase (C32:1),cpd00001[c0] + cpdPG5[c0] --> cpd00009[c0] + cpd00067[c0] + cpdPG6[c0],,0.0,1000.0,
rxnPG7,C16:0-SN-glycerol-3-phosphate acetyltransferase reaction 1,cpd00009[c0] + cpd11476[c0] <=> cpd11493[c0] + cpdPG7[c0],,-1000.0,1000.0,
rxnPG8,C16:0-SN-glycerol-3-phosphate acetyltransferase reaction 2,cpd00080[c0] + cpdPG7[c0] --> cpd00009[c0] + cpdPG8[c0],,0.0,1000.0,
rxnPG9,C16:0-SN-glycerol-3-phosphate acetyltransferase (C16:0),cpd11476[c0] + cpdPG8[c0] --> cpd11493[c0] + cpdPG9[c0],,0.0,1000.0,
rxnPG10,Phosphatidate cytidylyltransferase (C32:0),cpd00052[c0] + cpd00067[c0] + cpdPG9[c0] <=> cpd00012[c0] + cpdPG10[c0],,-1000.0,1000.0,
rxnPG11,Phosphatidylglycerol synthase (C32:0),cpd00080[c0] + cpdPG10[c0] <=> cpd00046[c0] + cpd00067[c0] + cpdPG11[c0],,-1000.0,1000.0,
rxnPG12,Phosphatidylglycerol phosphatase (C32:0),cpd00001[c0] + cpdPG11[c0] --> cpd00009[c0] + cpd00067[c0] + cpdPG12[c0],,0.0,1000.0,
rxnPG13,C18:1-SN-glycerol-3-phosphate acetyltransferase reaction 1,cpd00009[c0] + cpdUS16[c0] <=> cpd11493[c0] + cpdPG13[c0],,-1000.0,1000.0,
rxnPG14,C18:1-SN-glycerol-3-phosphate acetyltransferase reaction 2,cpd00080[c0] + cpdPG13[c0] --> cpd00009[c0] + cpdPG14[c0],,0.0,1000.0,
rxnPG15,C16:1-SN-glycerol-3-phosphate acetyltransferase (C18:1),cpdPG14[c0] + cpdUS12[c0] --> cpd11493[c0] + cpdPG15[c0],,0.0,1000.0,
rxnPG16,Phosphatidate cytidylyltransferase (C34:2),cpd00052[c0] + cpd00067[c0] + cpdPG15[c0] <=> cpd00012[c0] + cpdPG16[c0],,-1000.0,1000.0,
rxnPG17,Phosphatidylglycerol synthase (C34:2),cpd00080[c0] + cpdPG16[c0] <=> cpd00046[c0] + cpd00067[c0] + cpdPG17[c0],,-1000.0,1000.0,
rxnPG18,Phosphatidylglycerol phosphatase (C34:2),cpd00001[c0] + cpdPG17[c0] --> cpd00009[c0] + cpd00067[c0] + cpdPG18[c0],,0.0,1000.0,
rxnPG19,C16:0-SN-glycerol-3-phosphate acetyltransferase (C18:1),cpd11476[c0] + cpdPG14[c0] --> cpd11493[c0] + cpdPG19[c0],,0.0,1000.0,
rxnPG20,Phosphatidate cytidylyltransferase (C34:1),cpd00052[c0] + cpd00067[c0] + cpdPG19[c0] <=> cpd00012[c0] + cpdPG20[c0],,-1000.0,1000.0,
rxnPG21,Phosphatidylglycerol synthase (C34:1),cpd00080[c0] + cpdPG20[c0] <=> cpd00046[c0] + cpd00067[c0] + cpdPG21[c0],,-1000.0,1000.0,
rxnPG22,Phosphatidylglycerol phosphatase (C34:1),cpd00001[c0] + cpdPG21[c0] --> cpd00009[c0] + cpd00067[c0] + cpdPG22[c0],,0.0,1000.0,
rxnPG23,C18:1-SN-glycerol-3-phosphate acetyltransferase (C16:0),cpdPG8[c0] + cpdUS16[c0] --> cpd11493[c0] + cpdPG23[c0],,0.0,1000.0,
rxnPG24,Phosphatidate cytidylyltransferase (C34:1 2),cpd00052[c0] + cpd00067[c0] + cpdPG23[c0] <=> cpd00012[c0] + cpdPG24[c0],,-1000.0,1000.0,
rxnPG25,Phosphatidylglycerol synthase (C34:1 2),cpd00080[c0] + cpdPG24[c0] <=> cpd00046[c0] + cpd00067[c0] + cpdPG25[c0],,-1000.0,1000.0,
rxnPG26,Phosphatidylglycerol phosphatase (C34:1 2),cpd00001[c0] + cpdPG25[c0] --> cpd00009[c0] + cpd00067[c0] + cpdPG26[c0],,0.0,1000.0,
rxnPG27,PG(C34:2) cyclopropanation,cpd00017[c0] + cpdPG18[c0] --> cpd00019[c0] + cpd00067[c0] + cpdPG27[c0],,0.0,1000.0,
rxnPG28,PG(C34:2 2) cyclopropanation,cpd00017[c0] + cpdPG18[c0] --> cpd00019[c0] + cpd00067[c0] + cpdPG28[c0],,0.0,1000.0,
rxnPG34,PG(C34:1) cyclopropanation,cpd00017[c0] + cpdPG22[c0] --> cpd00019[c0] + cpd00067[c0] + cpdPG34[c0],,0.0,1000.0,
rxnPG35,C18:1-SN-glycerol-3-phosphate acetyltransferase (C18:1),cpdPG14[c0] + cpdUS16[c0] --> cpd11493[c0] + cpdPG35[c0],,0.0,1000.0,
rxnPG36,Phosphatidate cytidylyltransferase (C36:2),cpd00052[c0] + cpd00067[c0] + cpdPG35[c0] <=> cpd00012[c0] + cpdPG36[c0],,-1000.0,1000.0,
rxnPG37,Phosphatidylglycerol synthase (C36:2),cpd00080[c0] + cpdPG36[c0] <=> cpd00046[c0] + cpd00067[c0] + cpdPG37[c0],,-1000.0,1000.0,
rxnPG38,Phosphatidylglycerol phosphatase (C36:2),cpd00001[c0] + cpdPG37[c0] --> cpd00009[c0] + cpd00067[c0] + cpdPG38[c0],,0.0,1000.0,
rxnPG39,PG(C36:2) cyclopropanation,cpd00017[c0] + cpdPG38[c0] --> cpd00019[c0] + cpd00067[c0] + cpdPG39[c0],,0.0,1000.0,
rxnPG40,PG(C37:2) cyclopropanation,cpd00017[c0] + cpdPG39[c0] --> cpd00019[c0] + cpd00067[c0] + cpdPG40[c0],,0.0,1000.0,
rxnPG,Overall PG reaction,1.4 cpdPG12[c0] + 1.8 cpdPG18[c0] + 24.9 cpdPG22[c0] + 1.7 cpdPG26[c0] + 1.1 cpdPG27[c0] + 1.1 cpdPG28[c0] + 2.6 cpdPG34[c0] + 57.3 cpdPG38[c0] + 7.3 cpdPG39[c0] + 0.3 cpdPG40[c0] + 0.4 cpdPG6[c0] --> cpdPG[c0],,0.0,1000.0,
rxnCL1,Cardiolipin synthase (C64:2),2.0 cpdPG6[c0] <=> cpd00100[c0] + cpdCL1[c0],,-1000.0,1000.0,
rxnCL2,Cardiolipin synthase (C64:0),2.0 cpdPG12[c0] <=> cpd00100[c0] + cpdCL2[c0],,-1000.0,1000.0,
rxnCL3,Cardiolipin synthase (C68:4),2.0 cpdPG18[c0] <=> cpd00100[c0] + cpdCL3[c0],,-1000.0,1000.0,
rxnCL4,Cardiolipin synthase (C68:2),2.0 cpdPG22[c0] <=> cpd00100[c0] + cpdCL4[c0],,-1000.0,1000.0,
rxnCL5,Cardiolipin synthase (C68:2 2),2.0 cpdPG26[c0] <=> cpd00100[c0] + cpdCL5[c0],,-1000.0,1000.0,
rxnCL6,Cardiolipin synthase (C70:2),2.0 cpdPG27[c0] <=> cpd00100[c0] + cpdCL6[c0],,-1000.0,1000.0,
rxnCL7,Cardiolipin synthase (C70:2 2),2.0 cpdPG28[c0] <=> cpd00100[c0] + cpdCL7[c0],,-1000.0,1000.0,
rxnCL8,Cardiolipin synthase (C70:2),2.0 cpdPG34[c0] <=> cpd00100[c0] + cpdCL8[c0],,-1000.0,1000.0,
rxnCL9,Cardiolipin synthase (C72:4),2.0 cpdPG38[c0] <=> cpd00100[c0] + cpdCL9[c0],,-1000.0,1000.0,
rxnCL10,Cardiolipin synthase (C74:4),2.0 cpdPG39[c0] <=> cpd00100[c0] + cpdCL10[c0],,-1000.0,1000.0,
rxnCL11,Cardiolipin synthase (C76:4),2.0 cpdPG40[c0] <=> cpd00100[c0] + cpdCL11[c0],,-1000.0,1000.0,
rxn00615,Glycerol kinase,cpd00002[c0] + cpd00100[c0] <=> cpd00008[c0] + cpd00067[c0] + cpd00080[c0],,-1000.0,1000.0,
rxnCL,Overall CL reaction,7.3 cpdCL10[c0] + 0.3 cpdCL11[c0] + 0.4 cpdCL1[c0] + 1.4 cpdCL2[c0] + 1.8 cpdCL3[c0] + 24.9 cpdCL4[c0] + 1.7 cpdCL5[c0] + 1.1 cpdCL6[c0] + 1.1 cpdCL7[c0] + 2.6 cpdCL8[c0] + 57.3 cpdCL9[c0] --> cpdCL[c0],,0.0,1000.0,
rxnPE1,Phosphatidylserine syntase (34:2),cpd00054[c0] + cpdPG16[c0] --> cpd00046[c0] + cpd00067[c0] + cpdPE1[c0],,0.0,1000.0,
rxnPE2,Phosphatidylserine decarboxylase (34:2),cpd00067[c0] + cpdPE1[c0] <=> cpd00011[c0] + cpdPE2[c0],,-1000.0,1000.0,
rxnPE3,Phosphatidylserine syntase (34:1),cpd00054[c0] + cpdPG20[c0] --> cpd00046[c0] + cpd00067[c0] + cpdPE3[c0],,0.0,1000.0,
rxnPE4,Phosphatidylserine decarboxylase (34:1),cpd00067[c0] + cpdPE3[c0] <=> cpd00011[c0] + cpdPE4[c0],,-1000.0,1000.0,
rxnPE5,PE(C35:2) cyclopropanation,cpd00017[c0] + cpdPE2[c0] --> cpd00019[c0] + cpd00067[c0] + cpdPE5[c0],,0.0,1000.0,
rxnPE6,PE(C35:2 2) cyclopropanation,cpd00017[c0] + cpdPE2[c0] --> cpd00019[c0] + cpd00067[c0] + cpdPE6[c0],,0.0,1000.0,
rxnPE7,PE(C35:1) cyclopropanation,cpd00017[c0] + cpdPE4[c0] --> cpd00019[c0] + cpd00067[c0] + cpdPE7[c0],,0.0,1000.0,
rxnPE8,Phosphatidylserine syntase (36:2),cpd00054[c0] + cpdPG36[c0] --> cpd00046[c0] + cpd00067[c0] + cpdPE8[c0],,0.0,1000.0,
rxnPE9,Phosphatidylserine decarboxylase (36:2),cpd00067[c0] + cpdPE8[c0] <=> cpd00011[c0] + cpdPE9[c0],,-1000.0,1000.0,
rxnPE10,PE(C36:2) cyclopropanation,cpd00017[c0] + cpdPE9[c0] --> cpd00019[c0] + cpd00067[c0] + cpdPE10[c0],,0.0,1000.0,
rxnPE11,PE(C37:2) cyclopropanation,cpd00017[c0] + cpdPE10[c0] --> cpd00019[c0] + cpd00067[c0] + cpdPE11[c0],,0.0,1000.0,
rxnPE,Overall PE reaction,35.5 cpdPE10[c0] + 4.4 cpdPE11[c0] + 0.9 cpdPE2[c0] + 7.0 cpdPE4[c0] + 1.05 cpdPE5[c0] + 1.05 cpdPE6[c0] + 2.9 cpdPE7[c0] + 47.2 cpdPE9[c0] --> cpdPE[c0],,0.0,1000.0,
rxnMMPE1,PE methylation (34:2),cpd00017[c0] + cpdPE2[c0] <=> cpd00019[c0] + cpd00067[c0] + cpdMMPE1[c0],,-1000.0,1000.0,
rxnDMPE1,MMPE methylation (34:2),cpd00017[c0] + cpdMMPE1[c0] <=> cpd00019[c0] + cpd00067[c0] + cpdDMPE1[c0],,-1000.0,1000.0,
rxnPC1,DMPE methylation (34:2),cpd00017[c0] + cpdDMPE1[c0] <=> cpd00019[c0] + cpd00067[c0] + cpdPC1[c0],,-1000.0,1000.0,
rxnMMPE2,PE methylation (34:1),cpd00017[c0] + cpdPE4[c0] <=> cpd00019[c0] + cpd00067[c0] + cpdMMPE2[c0],,-1000.0,1000.0,
rxnDMPE2,MMPE methylation (34:1),cpd00017[c0] + cpdMMPE2[c0] <=> cpd00019[c0] + cpd00067[c0] + cpdDMPE2[c0],,-1000.0,1000.0,
rxnPC3,DMPE methylation (34:1),cpd00017[c0] + cpdDMPE2[c0] <=> cpd00019[c0] + cpd00067[c0] + cpdPC2[c0],,-1000.0,1000.0,
rxnMMPE3,MMPE(C34:2) cyclopropanation,cpd00017[c0] + cpdMMPE1[c0] --> cpd00019[c0] + cpd00067[c0] + cpdMMPE3[c0],,0.0,1000.0,
rxnPC5,PC(C34:2) cyclopropanation,cpd00017[c0] + cpdPC1[c0] --> cpd00019[c0] + cpd00067[c0] + cpdPC3[c0],,0.0,1000.0,
rxnMMPE4,MMPE(C34:2 2) cyclopropanation,cpd00017[c0] + cpdMMPE1[c0] --> cpd00019[c0] + cpd00067[c0] + cpdMMPE4[c0],,0.0,1000.0,
rxnPC6,PC(C34:2 2) cyclopropanation,cpd00017[c0] + cpdPC1[c0] --> cpd00019[c0] + cpd00067[c0] + cpdPC4[c0],,0.0,1000.0,
rxnMMPE5,MMPE(C34:1) cyclopropanation,cpd00017[c0] + cpdMMPE2[c0] --> cpd00019[c0] + cpd00067[c0] + cpdMMPE5[c0],,0.0,1000.0,
rxnPC7,PC(C34:1) cyclopropanation,cpd00017[c0] + cpdPC2[c0] --> cpd00019[c0] + cpd00067[c0] + cpdPC5[c0],,0.0,1000.0,
rxnMMPE6,PE methylation (36:2),cpd00017[c0] + cpdPE9[c0] <=> cpd00019[c0] + cpd00067[c0] + cpdMMPE6[c0],,-1000.0,1000.0,
rxnDMPE3,MMPE methylation (36:2),cpd00017[c0] + cpdMMPE6[c0] <=> cpd00019[c0] + cpd00067[c0] + cpdDMPE3[c0],,-1000.0,1000.0,
rxnPC8,DMPE methylation (36:2),cpd00017[c0] + cpdDMPE3[c0] <=> cpd00019[c0] + cpd00067[c0] + cpdPC6[c0],,-1000.0,1000.0,
rxnMMPE7,MMPE(C36:2) cyclopropanation,cpd00017[c0] + cpdMMPE6[c0] --> cpd00019[c0] + cpd00067[c0] + cpdMMPE7[c0],,0.0,1000.0,
rxnPC10,PC(C36:2) cyclopropanation,cpd00017[c0] + cpdPC6[c0] --> cpd00019[c0] + cpd00067[c0] + cpdPC7[c0],,0.0,1000.0,
rxnMMPE8,MMPE(C37:2) cyclopropanation,cpd00017[c0] + cpdMMPE7[c0] --> cpd00019[c0] + cpd00067[c0] + cpdMMPE8[c0],,0.0,1000.0,
rxnPC11,PC(C37:2) cyclopropanation,cpd00017[c0] + cpdPC7[c0] --> cpd00019[c0] + cpd00067[c0] + cpdPC8[c0],,0.0,1000.0,
rxnMMPE,Overall MMPE reaction,0.9 cpdMMPE1[c0] + 7.0 cpdMMPE2[c0] + 1.05 cpdMMPE3[c0] + 1.05 cpdMMPE4[c0] + 2.9 cpdMMPE5[c0] + 47.2 cpdMMPE6[c0] + 35.5 cpdMMPE7[c0] + 4.4 cpdMMPE8[c0] --> cpdMMPE[c0],,0.0,1000.0,
rxnPC,Overall PC reaction,0.9 cpdPC1[c0] + 7.0 cpdPC2[c0] + 1.05 cpdPC3[c0] + 1.05 cpdPC4[c0] + 2.9 cpdPC5[c0] + 47.2 cpdPC6[c0] + 35.5 cpdPC7[c0] + 4.4 cpdPC8[c0] --> cpdPC[c0],,0.0,1000.0,
rxn04027,UDP-sulfoguinovose synthase,cpd00026[c0] + cpd00067[c0] + cpd00081[c0] <=> cpd00001[c0] + cpd08358[c0],,-1000.0,1000.0,
rxnSL1,Diacylglycerol kinase (32:1),cpd00002[c0] + cpdSL1[c0] <=> cpd00008[c0] + cpd00067[c0] + cpdPG3[c0],,-1000.0,1000.0,
rxnSL2,Sulfoquinovosyldiacylglycerol lipid biosynthesis (32:1),cpd08358[c0] + cpdSL1[c0] <=> cpd00014[c0] + cpd00067[c0] + cpdSL2[c0],,-1000.0,1000.0,
rxnSL3,Diacylglycerol kinase (32:0),cpd00002[c0] + cpdSL3[c0] <=> cpd00008[c0] + cpd00067[c0] + cpdPG9[c0],,-1000.0,1000.0,
rxnSL4,Sulfoquinovosyldiacylglycerol  biosynthesis (32:0),cpd08358[c0] + cpdSL3[c0] <=> cpd00014[c0] + cpd00067[c0] + cpdSL4[c0],,-1000.0,1000.0,
rxnSL5,Diacylglycerol kinase (34:2),cpd00002[c0] + cpdSL5[c0] <=> cpd00008[c0] + cpd00067[c0] + cpdPG15[c0],,-1000.0,1000.0,
rxnSL6,Sulfoquinovosyldiacylglycerol  biosynthesis (34:2),cpd08358[c0] + cpdSL5[c0] <=> cpd00014[c0] + cpd00067[c0] + cpdSL6[c0],,-1000.0,1000.0,
rxnSL7,Diacylglycerol kinase (34:1),cpd00002[c0] + cpdSL7[c0] <=> cpd00008[c0] + cpd00067[c0] + cpdPG19[c0],,-1000.0,1000.0,
rxnSL8,Sulfoquinovosyldiacylglycerol  biosynthesis (34:1),cpd08358[c0] + cpdSL7[c0] <=> cpd00014[c0] + cpd00067[c0] + cpdSL8[c0],,-1000.0,1000.0,
rxnSL9,Diacylglycerol kinase (34:1 2),cpd00002[c0] + cpdSL9[c0] <=> cpd00008[c0] + cpd00067[c0] + cpdPG23[c0],,-1000.0,1000.0,
rxnSL10,Sulfoquinovosyldiacylglycerol  biosynthesis (34:1 2),cpd08358[c0] + cpdSL9[c0] <=> cpd00014[c0] + cpd00067[c0] + cpdSL10[c0],,-1000.0,1000.0,
rxnSL11,SL(C35:2) cyclopropanation,cpd00017[c0] + cpdSL6[c0] --> cpd00019[c0] + cpd00067[c0] + cpdSL11[c0],,0.0,1000.0,
rxnSL12,SL(C35:2 2) cyclopropanation,cpd00017[c0] + cpdSL6[c0] --> cpd00019[c0] + cpd00067[c0] + cpdSL12[c0],,0.0,1000.0,
rxnSL13,SL(C35:1) cyclopropanation,cpd00017[c0] + cpdSL8[c0] --> cpd00019[c0] + cpd00067[c0] + cpdSL13[c0],,0.0,1000.0,
rxnSL14,C18:1-SN-glycerol-3-phosphate acetyltransferase (C16:0),cpdPG8[c0] + cpdUS16[c0] --> cpd11493[c0] + cpdSL14[c0],,0.0,1000.0,
rxnSL15,Diacylglycerol kinase (35:2),cpd00002[c0] + cpdSL15[c0] <=> cpd00008[c0] + cpd00067[c0] + cpdSL14[c0],,-1000.0,1000.0,
rxnSL16,Sulfoquinovosyldiacylglycerol  biosynthesis (35:2),cpd08358[c0] + cpdSL15[c0] <=> cpd00014[c0] + cpd00067[c0] + cpdSL16[c0],,-1000.0,1000.0,
rxnSL17,SL(C35:1 2) cyclopropanation,cpd00017[c0] + cpdSL16[c0] --> cpd00019[c0] + cpd00067[c0] + cpdSL17[c0],,0.0,1000.0,
rxnSL18,Diacylglycerol kinase (36:2),cpd00002[c0] + cpdSL18[c0] <=> cpd00008[c0] + cpd00067[c0] + cpdPG35[c0],,-1000.0,1000.0,
rxnSL19,Sulfoquinovosyldiacylglycerol  biosynthesis (36:2),cpd08358[c0] + cpdSL18[c0] <=> cpd00014[c0] + cpd00067[c0] + cpdSL19[c0],,-1000.0,1000.0,
rxnSL20,SL(C36:2) cyclopropanation,cpd00017[c0] + cpdSL19[c0] --> cpd00019[c0] + cpd00067[c0] + cpdSL20[c0],,0.0,1000.0,
rxnSL21,SL(C37:2) cyclopropanation,cpd00017[c0] + cpdSL10[c0] --> cpd00019[c0] + cpd00067[c0] + cpdSL21[c0],,0.0,1000.0,
rxnSL22,C18:0-SN-glycerol-3-phosphate acetyltransferase (C18:1),cpd15268[c0] + cpdPG14[c0] --> cpd11493[c0] + cpdSL22[c0],,0.0,1000.0,
rxnSL23,Diacylglycerol kinase (36:1),cpd00002[c0] + cpdSL23[c0] <=> cpd00008[c0] + cpd00067[c0] + cpdSL22[c0],,-1000.0,1000.0,
rxnSL24,Sulfoquinovosyldiacylglycerol  biosynthesis (36:1),cpd08358[c0] + cpdSL23[c0] <=> cpd00014[c0] + cpd00067[c0] + cpdSL24[c0],,-1000.0,1000.0,
rxnSL,Overall SL reaction,10.1 cpdSL10[c0] + 0.75 cpdSL11[c0] + 0.75 cpdSL12[c0] + 3.1 cpdSL13[c0] + 2.3 cpdSL17[c0] + 17.8 cpdSL19[c0] + 10.5 cpdSL20[c0] + 0.5 cpdSL21[c0] + 10.8 cpdSL24[c0] + 3.0 cpdSL2[c0] + 17.2 cpdSL4[c0] + 1.4 cpdSL6[c0] + 21.8 cpdSL8[c0] --> cpdSL[c0],,0.0,1000.0,
rxnOL1,Lyso-ornithine lipid biosynthesis (C16:0),cpd00064[c0] + cpd11476[c0] <=> cpd11493[c0] + cpdOL1[c0],,-1000.0,1000.0,
rxnOL2,Ornithine lipid biosynthesis (C16:0/C18:1),cpdOL1[c0] + cpdUS16[c0] <=> cpd11493[c0] + cpdOL2[c0],,-1000.0,1000.0,
rxnOL3,Lyso-ornithine lipid biosynthesis (C18:0),cpd00064[c0] + cpd15268[c0] <=> cpd11493[c0] + cpdOL3[c0],,-1000.0,1000.0,
rxnOL4,Ornithine lipid biosynthesis (C18:0/C16:1),cpdOL3[c0] + cpdUS12[c0] <=> cpd11493[c0] + cpdOL4[c0],,-1000.0,1000.0,
rxnOL5,OL(C16:0/C18:1) cyclopropanation,cpd00017[c0] + cpdOL2[c0] --> cpd00019[c0] + cpd00067[c0] + cpdOL5[c0],,0.0,1000.0,
rxnOL6,OL(C18:0/C16:1) cyclopropanation,cpd00017[c0] + cpdOL4[c0] --> cpd00019[c0] + cpd00067[c0] + cpdOL6[c0],,0.0,1000.0,
rxnOL7,Lyso-ornithine lipid biosynthesis (C18:1),cpd00064[c0] + cpdUS16[c0] <=> cpd11493[c0] + cpdOL7[c0],,-1000.0,1000.0,
rxnOL8,Ornithine lipid biosynthesis (C18:1/C18:1),cpdOL7[c0] + cpdUS16[c0] <=> cpd11493[c0] + cpdOL8[c0],,-1000.0,1000.0,
rxnOL9,Ornithine lipid biosynthesis (C18:0/C18:1),cpdOL3[c0] + cpdUS16[c0] <=> cpd11493[c0] + cpdOL9[c0],,-1000.0,1000.0,
rxnOL10,OL(C18:1/C18:1) cyclopropanation,cpd00017[c0] + cpdOL8[c0] --> cpd00019[c0] + cpd00067[c0] + cpdOL10[c0],,0.0,1000.0,
rxnOL11,OL(C18:0/C18:1) cyclopropanation,cpd00017[c0] + cpdOL9[c0] --> cpd00019[c0] + cpd00067[c0] + cpdOL11[c0],,0.0,1000.0,
rxnOL12,OL(C18:1/C19:1) cyclopropanation,cpd00017[c0] + cpdOL10[c0] --> cpd00019[c0] + cpd00067[c0] + cpdOL12[c0],,0.0,1000.0,
rxnOL,Overall OL reaction,5.3 cpdOL10[c0] + 49.8 cpdOL11[c0] + 0.6 cpdOL12[c0] + 0.5 cpdOL2[c0] + 0.7 cpdOL4[c0] + cpdOL5[c0] + 2.1 cpdOL6[c0] + 3.0 cpdOL8[c0] + 37.1 cpdOL9[c0] --> cpdOL[c0],,0.0,1000.0,
rxn00555,Glucosamine--fructose-6-phosphate aminotransferase,cpd00053[c0] + cpd00072[c0] <=> cpd00023[c0] + cpd00288[c0],,-1000.0,1000.0,
rxn01485,Phosphoglucosamine mutase,cpd03671[c0] <=> cpd00288[c0],,-1000.0,1000.0,
rxn03638,Glucosamine-1-phosphate N-acetyltransferase,cpd00022[c0] + cpd03671[c0] --> cpd00010[c0] + cpd00067[c0] + cpd02611[c0],,0.0,1000.0,
rxn00293,N-acetylglucosamine-1-phosphate uridyltransferase,cpd00062[c0] + cpd00067[c0] + cpd02611[c0] <=> cpd00012[c0] + cpd00037[c0],,-1000.0,1000.0,
rxn00461,UDP-N-acetylglucosamine 1-carboxyvinyltransferase,cpd00037[c0] + cpd00061[c0] <=> cpd00009[c0] + cpd02820[c0],,-1000.0,1000.0,
rxn02285,UDP-N-acetylenolpyruvoylglucosamine reductase,cpd00006[c0] + cpd00773[c0] <=> cpd00005[c0] + cpd00067[c0] + cpd02820[c0],,-1000.0,1000.0,
rxn02286,UDP-N-acetylmuramate--L-alanine ligase,cpd00002[c0] + cpd00035[c0] + cpd00773[c0] --> cpd00008[c0] + cpd00009[c0] + cpd00067[c0] + cpd00890[c0],,0.0,1000.0,
rxn02008,UDP-N-acetylmuramoyl-L-alanyl-D-glutamate synthetase,cpd00002[c0] + cpd00186[c0] + cpd00890[c0] --> cpd00008[c0] + cpd00009[c0] + cpd00067[c0] + cpd00525[c0],,0.0,1000.0,
rxn02011,UDP-N-acetylmuramoylalanyl-D-glutamate--2 6-diaminopimelate ligase,cpd00002[c0] + cpd00516[c0] + cpd00525[c0] --> cpd00008[c0] + cpd00009[c0] + cpd00067[c0] + cpd02964[c0],,0.0,1000.0,
rxn00851,D-alanine--D-alanine ligase,cpd00002[c0] + 2.0 cpd00117[c0] --> cpd00008[c0] + cpd00009[c0] + cpd00067[c0] + cpd00731[c0],,0.0,1000.0,
rxn03164,UDP-N-acetylmuramoylalanyl-D-glutamyl-2 6-diaminopimelate--D-alanyl-D-alanine ligase,cpd00002[c0] + cpd00731[c0] + cpd02964[c0] --> cpd00008[c0] + cpd00009[c0] + cpd00067[c0] + cpd02968[c0],,0.0,1000.0,
rxn09345,Undecaprenyl-diphosphate synthase,8.0 cpd00113[c0] + cpd00350[c0] --> 8.0 cpd00012[c0] + cpd02229[c0],,0.0,1000.0,
rxn03901,Undecaprenyl diphosphate phosphohydrolase,cpd00001[c0] + cpd02229[c0] --> cpd00009[c0] + cpd00067[c0] + cpd00286[c0],,0.0,1000.0,
rxn03904,Phospho-N-acetylmuramoyl-pentapeptide-transferase,cpd00286[c0] + cpd02968[c0] <=> cpd00091[c0] + cpd03494[c0],,-1000.0,1000.0,
